hashtags/0,hashtags/1,hashtags/2,hashtags/3,mentions/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/id,user/friends,sentient,urls/0,mentions/1,urls/1,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,urls/2,mentions/2,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1088958462,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Joanna Baker,https://pbs.twimg.com/profile_images/432645111684407298/i2cjbicL_normal.png,581,JoannaMBaker,"wife & mom of 3 kids & 2 basset hounds, director at Marcus Thomas. firm believer in the church of Buffett (Jimmy),live by the motto growing older but not up.",Wed Feb 25 17:12:31 +0000 2009,21888945,933,0,,,,,,,,,,,,,,,,,
mijnen,,,,,1503002624,Video: houthi-milities probeerden aan de grens met Saoedi-Arabië #mijnen te planten. Hierop openden Saoedische geve… https://t.co/WsHzbUe0Cs,Saudi Nieuws Dutch,https://pbs.twimg.com/profile_images/880124380180877313/GlGmDsF4_normal.jpg,318,SaudiNieuws,"Volg ons voor de laatste KSA Nieuws | Video's  & Foto's  | Islam | Projecten |
Contact: saudinieuws@gmail.com",Tue Sep 22 18:33:24 +0000 2015,-553485708,8,0,https://twitter.com/i/web/status/969276207840755712,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1730760702,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,The Red Onion,https://pbs.twimg.com/profile_images/2587986844/7npmorab2u6qsa83y4zl_normal.jpeg,73,TheRedOnionOhio,"The Red Onion is your neighborhood bar and grill, and has been for almost 30 years!",Mon Apr 11 23:34:52 +0000 2011,280751358,78,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,110493699,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,216 Sports Hub,https://pbs.twimg.com/profile_images/949306495296000001/2q7JbLx5_normal.jpg,434,216SportsHub,"Cleveland Sports News, Scores, CBJ Hockey, Crew Soccer and more! #RallyTogether #CBJ #AllForOne #Browns #ClaimGlory",Fri Apr 21 14:47:36 +0000 2017,1792512000,522,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1800892416,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Brett,https://pbs.twimg.com/profile_images/956350025675702272/mlhL8GcY_normal.jpg,220,Brettolsicw,"Biz Owner. Entrepreneur. Husband. Politico. 2x @uakronalumni. I like gadgets, sportsball, & cars. Proud CLE sports fan!  RTs ≠ Endorsements",Wed Jul 07 17:01:25 +0000 2010,163938805,158,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-652750848,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Ryan J Smith,https://pbs.twimg.com/profile_images/739590615516745728/tkzXYu7a_normal.jpg,205,Jawhosaphax,Godzilla has nightmares about me.,Sun Feb 12 00:45:02 +0000 2012,489884495,382,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,584450048,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Kimberly Sullivan,https://pbs.twimg.com/profile_images/1477628956/3fe3836_normal.jpg,306,KimSully28,,Mon Jan 03 17:54:11 +0000 2011,233613624,617,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1100451840,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,James Harrod,https://pbs.twimg.com/profile_images/971585976601542656/LnOfOVwU_normal.jpg,237,Jaboowins_27,tOSU '19 / MVGC,Sun Apr 24 03:06:20 +0000 2011,286985224,244,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,2056695809,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,R²,https://pbs.twimg.com/profile_images/730541570223648768/rkTfwK56_normal.jpg,511,Dangeross14,Believeland | @erika_johnson01 ❤️ #FreeWiggles,Wed Feb 15 23:43:38 +0000 2012,493591939,448,0,,,,,,,,,,,,,,,,,
DefendTheLand,,,,,1435828224,Five Keys: Cavaliers vs. Sixers - https://t.co/Kd35Fgz3hn https://t.co/RcLqYgSllQ #DefendTheLand https://t.co/jeP6ocbUDF,Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,0,http://Cavs.com,,http://dlvr.it/QJLV4D,,,,,,,,,,,,,,
RoadtotheBigHouse,defendtheland,championshipstateofmind,,Titan 23 Athletics,-1164537856,RT @TitanUp_RHS: We are now 24 hours away from tip-off!! Is your white ready?!! #RoadtotheBigHouse #defendtheland #championshipstateofmind…,Regina,https://pbs.twimg.com/profile_images/534104326596481024/WVNygkHz_normal.jpeg,364,italianmomto3,,Thu Mar 03 17:54:38 +0000 2011,260339628,649,0,,,,,,,,,,,,,,,,,
RoadtotheBigHouse,defendtheland,,,,592932864,We are now 24 hours away from tip-off!! Is your white ready?!! #RoadtotheBigHouse #defendtheland… https://t.co/UGBAWDpF0j,Titan 23 Athletics,https://pbs.twimg.com/profile_images/884749050947534848/bBHqE7Mo_normal.jpg,452,TitanUp_RHS,Mission Statement: DEVELOP • INSPIRE • EMPOWER. Follow us for information on your Ridgeland High School athletic teams!,Tue Jan 03 19:27:47 +0000 2017,-753446911,413,0,https://twitter.com/i/web/status/969271473876725760,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1159188482,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Andrew Christopher,https://pbs.twimg.com/profile_images/785185885373562880/iSaYVVlA_normal.jpg,359,AndrewChris_80,L-I-V-I-N,Tue Nov 30 04:12:31 +0000 2010,221250816,462,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,282505216,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,NathanielFranckenstein,https://pbs.twimg.com/profile_images/933749222175854592/J-HnBFmP_normal.jpg,93,natedawg0240,Browns fan. Pit of misery. DillyDilly.,Fri Apr 27 00:31:53 +0000 2012,564162757,187,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1133903872,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Jo,https://pbs.twimg.com/profile_images/964240729697607681/ktaEd18N_normal.jpg,283,JohannaBanana27,"In lieu of flowers, donations of $.99 can be made via venmo (@Johanna-Steelberg) to support her taco bell needs 🌯",Fri Apr 26 20:04:27 +0000 2013,1382780191,279,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-258510847,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Sam Hall,https://pbs.twimg.com/profile_images/801349432277139456/u1FGQyR3_normal.jpg,179,samh8876,@cavs fan @steelers fan  I'm 19  follow me😎😈,Tue May 17 03:07:58 +0000 2016,-401207296,533,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1718185983,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Sam Pritchard,https://pbs.twimg.com/profile_images/891288691905376256/ZRdOnIr-_normal.jpg,175,TheSamPritchard,"Just gotta keep on, keepin on.",Sun Mar 29 22:45:26 +0000 2009,27523352,295,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1544982529,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Jordan Zirm,https://pbs.twimg.com/profile_images/890736425158803456/tHYlEa_E_normal.jpg,6738,clevezirm,"CLE sports for @ESPNCleveland. Published in @BleacherReport, @Complex, @Uproxx, @ClevelandMag and @ClevelandScene. Sandwich enthusiast. Mizzou alum.",Thu Mar 05 18:37:13 +0000 2009,22956889,1415,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1252560894,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,David Otori,https://pbs.twimg.com/profile_images/962044926492987393/VVmDG2yp_normal.jpg,446,sarki_x,"God is King 
Somewhere between psychotic and iconic...
Ball is Life",Wed Mar 22 17:34:28 +0000 2017,1729540096,512,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,190287872,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Ray,https://pbs.twimg.com/profile_images/903811241503858688/A0RHkG2d_normal.jpg,445,kelevra80,2016 NBA CHAMPION CLEVELAND CAVALIERS Cavs Browns Indians. Cleveland born and raised!! Gone for 10 years but still came back home. #Cavs #Indians #Browns,Fri Jun 08 02:14:18 +0000 2012,602383166,957,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,156667904,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Joe Kollar,https://pbs.twimg.com/profile_images/672890913539100672/QwKV2DsG_normal.jpg,349,Kollarbear58,The last Kollarbear and an angry Cleveland fan. KSU. R.I.P. Andrew Moncheck #32,Wed May 20 19:42:52 +0000 2009,41432385,411,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-631861248,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Jacob,https://pbs.twimg.com/profile_images/925073089582587905/gR_oF8Fh_normal.jpg,136,JacobSlats,Think beyond what you know. Look beyond what you can see. Feel beyond what you can touch - Cudi.,Sun Jan 24 01:41:29 +0000 2010,107870181,456,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-287911935,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Kauai0604,https://pbs.twimg.com/profile_images/883821846948454400/fOJ5EUar_normal.jpg,819,Kauai0604,Ohio Against The World,Mon Jun 01 22:12:39 +0000 2015,-988849230,1161,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1806266367,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Baskin & Phelps,https://pbs.twimg.com/profile_images/810910606463148033/7KOIIyXU_normal.jpg,25190,CLETalkingHeads,Cleveland's Talking Heads Hosted by Andy Baskin & Jeff Phelps. TALK SPORTS with us! Middays from 10am-2pm on 92.3 The FAN in Cleveland.,Mon Aug 29 14:08:25 +0000 2011,364273296,1030,0,,,,,,,,,,,,,,,,,
,,,,,1951830019,Considering their not even 2 weeks in worth of games played together &amp; missing Love... yes they would if Finals wer… https://t.co/XjJ1EB4Ovf,MC Redskins For Life,https://pbs.twimg.com/profile_images/925300258955022336/jXt7gSn3_normal.jpg,2264,MCREDSKINS,"Born & Raised in #SoCal now lives in Ohio! Loved them Redskins since 82! Life's 2 short 2 HATE Anybody! Except the Dallas Cowboys #HTTR4Life
#RedskinsTweetTeam",Tue Jan 05 17:07:35 +0000 2010,102110309,2998,-0.5,https://twitter.com/i/web/status/969265067144417283,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1754697728,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Jared Mueller,https://pbs.twimg.com/profile_images/743795016527659008/iB2wvwh0_normal.jpg,2947,JaredKMueller,"Christ, Wife, Sports, Counseling, Food. Content on @theOBR & Partner on @nfldailymock while drafting for Green Bay Packers",Fri Aug 05 01:19:08 +0000 2011,348805008,2127,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,-1160261632,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,SportsNom,https://pbs.twimg.com/profile_images/2299258498/SPORTS__normal.jpg,2735,SportsNom,,Mon Jun 11 16:50:03 +0000 2012,605647956,880,0,,,,,,,,,,,,,,,,,
DefendTheLand,NBA,,,,1087741952,Jeff Green (back) questionable Thursday.  #DefendTheLand #NBA,NBA 📰,https://pbs.twimg.com/profile_images/840806600810012672/3UKdImNU_normal.jpg,1086,BasketballRoto,"Free #NBA news, DFS tools & content.  https://t.co/vfdB1wfxDK",Tue Nov 15 20:37:48 +0000 2016,-1101791232,503,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,1490456577,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Eric Holman,https://pbs.twimg.com/profile_images/619225246374227968/hx95Ktdq_normal.png,310,Ericsmind,In another world I'm made of Lego.,Thu Mar 06 01:34:00 +0000 2008,14086242,842,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,Marcus Thomas,240611329,RT @MarcusThomasCle: Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,megan gannon,https://pbs.twimg.com/profile_images/773328918027837440/fsR-91L__normal.jpg,190,megannon31,“CLEVELAND THIS IS FOR YOU”,Sat Dec 24 03:37:39 +0000 2011,445186818,129,0,,,,,,,,,,,,,,,,,
TheLandOfTheKing,DefendTheLand,,,,1876381696,Not in our house. #TheLandOfTheKing #DefendTheLand https://t.co/cyciQqtZCv,Marcus Thomas,https://pbs.twimg.com/profile_images/1775770779/mta_logo_normal.jpg,1926,MarcusThomasCle,"Marcus Thomas LLC, based in Cleveland, is an integrated marketing communications agency focused on audience insight, idea generation and alternative delivery.",Mon Jan 23 14:53:33 +0000 2012,472042086,595,0,,,,,,,,,,,,,,,,,
BarginBin,Cavs,DefendTheLand,,,1482125313,"#BarginBin
SG: Kyle Korver #Cavs #DefendTheLand
Sal: $3800
Avg FPS: 14.97
Your Optimized NBA Lineups Are Ready -&gt;… https://t.co/JJPu0QFAGE",🌟🌟 FantasymAgic 🌟🌟,https://pbs.twimg.com/profile_images/944940481594691589/u5_TRP2V_normal.jpg,2371,jamesabaileyjr,"Dedicated Magic Fan & DFS Grinder
My Passion is to Motivate because You are Successful You are Amazing & You are Focused Now go show the world #YouCanDoIt 👊",Tue Apr 20 03:09:19 +0000 2010,135015396,1447,0,https://twitter.com/i/web/status/969256536869662721,,,,,,,,,,,,,,,,
,,,,,852815872,"The Cleveland Cavaliers now have a “Fantastic Four”, “Black Panther” and “Green Lantern” - King James Gospel… https://t.co/WdjjGqiK98",Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,-0.25,https://twitter.com/i/web/status/969254934217551872,,,,,,,,,,,,,,,,
DefendTheLand,,,,,-288014336,Pls watch our game later against IIASC. 6pm at FEU Quadrangle! #DefendTheLand ✨,Riri Yaaas,https://pbs.twimg.com/profile_images/964577868360556544/A0WSiz5L_normal.jpg,1045,hnrybgmn,wiser.,Mon Mar 14 10:04:46 +0000 2011,265909869,372,0,,,,,,,,,,,,,,,,,
,,,,,-464203776,"Cleveland Cavaliers, other NBA teams have played 'Negro National Anthem' at games - Cleveland 19 News… https://t.co/4tojIlcMSw",Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,-0.875,https://twitter.com/i/web/status/969237345009455104,,,,,,,,,,,,,,,,
,,,,,-602607613,UCF Police Evacuate Building After Student Mimicked LeBron James' Powder Toss - Bleacher Report… https://t.co/v0cc099rb5,Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,0,https://twitter.com/i/web/status/969228673332080643,,,,,,,,,,,,,,,,
,,,,,-858443776,"Cleveland Cavaliers vs. Philadelphia 76ers, Game 61 preview and listings - https://t.co/WsA7eHhQcs… https://t.co/vMfzDJv7ty",Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,0,http://cleveland.com,,https://twitter.com/i/web/status/969211677890654208,,,,,,,,,,,,,,
,,,,Governor Tom Wolf,-497586176,Who wants this in their yard?  @GovernorTomWolf @PennsylvaniaDEP @GovernorsOffice @StateImpactPA @ChesCoDems… https://t.co/oJ2bVFobIL,Maggie,https://pbs.twimg.com/profile_images/946913903694483456/b1MHLr6S_normal.jpg,81,Talk503,Interested in Maintaining a Healthy and Safe Environment,Sun Aug 13 00:25:11 +0000 2017,1234620416,569,0,https://twitter.com/i/web/status/969205557923115008,PA Department of Environmental Protection,,,,,,,,,The Press Office,StateImpact PA,ChesCo Dems,,,,
AllForOne,DefendTheLand,,,,-971661312,Bukas Cavs vs Sixers 🏀 #AllForOne #DefendTheLand,Miguel Carlo Damitan,https://pbs.twimg.com/profile_images/962643955845283840/tCic2aJI_normal.jpg,555,MCDamitan,Heart Strong 💪🏻❤️|| Damitan Family|| UECS & MCL Student|| #ALLINMCD|| I Promise|| SFG|| Queen eLIZAbeth’s 🔥||,Fri Oct 23 11:36:35 +0000 2015,-304297624,302,0,,,,,,,,,,,,,,,,,
defendtheland,thesispassed,,,,1754542080,"#defendtheland
#thesispassed https://t.co/A1zg1Rbwsf",NINONG 😎🔪🔫,https://pbs.twimg.com/profile_images/956955631423926272/o2YdXRS5_normal.jpg,27,CayabyabBien,holla fuck the world 😈👌🏽💦,Sat Sep 24 17:34:27 +0000 2016,-812306432,25,0,,,,,,,,,,,,,,,,,
DefendTheLand,,,,,139739136,Cleveland Cavaliers: Cavs interested in Corey Brewer - King James Gospel https://t.co/Ntr3WNGtAH #DefendTheLand https://t.co/coAboDhDOH,Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,-0.125,http://dlvr.it/QJJKhc,,,,,,,,,,,,,,,,
DefendTheLand,,,,NBA ⛹️‍♀️神プレイ動画,1402273793,"RT @NBA_superPLAYs: 🙋技アリーアービング、フリースローも沈め38点目。

#DefendTheLand
.
@cavs https://t.co/vILmsVXAZY",RYUTA,https://pbs.twimg.com/profile_images/960800650853412864/MhAMclNi_normal.jpg,736,Ryuta1261Ykmura,UN・2−6・WRESTLING、グラブ、NBA、阪神・cavs. okc,Mon Aug 24 12:24:40 +0000 2015,-966368294,949,0,,Cleveland Cavaliers,,,,,,,,,,,,,,,
,,,,,-1864900607,Cavaliers Rumors: Corey Brewer Linked Among Other Teams After Lakers Buyout - Bleacher Report… https://t.co/hNUBwO1TlM,Cleveland Cavaliers,https://pbs.twimg.com/profile_images/805754524866637824/ffVjQ2BO_normal.jpg,136,C_CavaliersNews,The latest Cleveland Cavaliers News,Mon Dec 05 12:42:11 +0000 2016,1821835264,26,0,https://twitter.com/i/web/status/969168765865943041,,,,,,,,,,,,,,,,
DefendTheLand,,,,NBA ⛹️‍♀️神プレイ動画,1741959168,"RT @NBA_superPLAYs: 🙋技アリーアービング、フリースローも沈め38点目。

#DefendTheLand
.
@cavs https://t.co/vILmsVXAZY",ともきん🎵☀,https://pbs.twimg.com/profile_images/968802138624221184/ip6ani-k_normal.jpg,325,tomo1015dance,"本庄２年、高校のダンス部/crazyperformance/RAGE fromJEUNESSE/JEUNESSE
気軽にフォロー仲良くしたいです( =＾ω＾)",Sun Jun 25 00:32:24 +0000 2017,664117248,595,0,,Cleveland Cavaliers,,,,,,,,,,,,,,,
NikeCavaliers,LeBron,James,CityEdition,Google Jerseys,1314361344,RT @BabyJerseys: #NikeCavaliers #23 #LeBron #James Gray Nike #CityEdition #SwingmanJersey https://t.co/64dWkG0cTy  #DefendTheLand #CavsNewE…,LiveSportsOnline,https://pbs.twimg.com/profile_images/726288761437323265/fvx1DjOt_normal.jpg,567,SureLiveSports,,Wed Apr 13 07:16:44 +0000 2016,1087680512,919,0,https://goo.gl/jVbxhA,,,SwingmanJersey,DefendTheLand,,,,,,,,,,,,
NikeCavaliers,LeBron,James,CityEdition,,467001346,#NikeCavaliers #23 #LeBron #James Gray Nike #CityEdition #SwingmanJersey https://t.co/64dWkG0cTy  #DefendTheLand… https://t.co/sfey6kDfkH,Google Jerseys,https://pbs.twimg.com/profile_images/921635423398400000/ym9qnkjL_normal.jpg,305,BabyJerseys,#Googlejerseys，Authentic Jerseys Wholesale Official Store | Amazing NFL NHL NBA MLB NCAA Soccer CFL Jers,Tue Feb 10 14:22:05 +0000 2015,-1278437150,438,0,https://goo.gl/jVbxhA,,https://twitter.com/i/web/status/969117988799504386,SwingmanJersey,DefendTheLand,,,,,,,,,,,,
StriveForGreatness,,,,LeBron James,-535506944,"With his 8,000th assist tonight, @KingJames is now the lone member of the 30K-8K-8K club. #StriveForGreatness🚀… https://t.co/VLbnAHt6W8",Google Jerseys,https://pbs.twimg.com/profile_images/921635423398400000/ym9qnkjL_normal.jpg,305,BabyJerseys,#Googlejerseys，Authentic Jerseys Wholesale Official Store | Amazing NFL NHL NBA MLB NCAA Soccer CFL Jers,Tue Feb 10 14:22:05 +0000 2015,-1278437150,438,0,https://twitter.com/i/web/status/969102414245580800,,,,,,,,,,,,,,,,
DefendTheLand,,,,NBA ⛹️‍♀️神プレイ動画,-896253952,"RT @NBA_superPLAYs: 🙋技アリーアービング、フリースローも沈め38点目。

#DefendTheLand
.
@cavs https://t.co/vILmsVXAZY",佐藤ジョン,https://pbs.twimg.com/profile_images/964399730745688064/MQPG-haU_normal.jpg,130,p9umufTyJOW7Obx,港南 野球大好きです バスケも好きです EDM大好き ラップ好き 車大好き  フォローよろしくお願いします,Fri Feb 16 06:23:17 +0000 2018,43376641,236,0,,Cleveland Cavaliers,,,,,,,,,,,,,,,
WhatsNews,UFM1055,ChillFeels,WeGotU,,-694890496,#WhatsNews #UFM1055 #ChillFeels #WeGotU #Rightside #YoureOnTheRightSide #Lebron #LebronJames #Milestone #LBJ… https://t.co/tvJuhOHHbJ,UFM1055,https://pbs.twimg.com/profile_images/704899024181207040/08GvLYUq_normal.jpg,318,1055UFM,"UFM 105.5. You're on the right side! We got U covered. Get your #ChillFeels and #ChiligFeels here!
Facebook: UFM105.5 https://t.co/hu9i5HcloS Instagram: UFM1055",Wed Mar 02 05:14:11 +0000 2016,957751296,174,0,https://twitter.com/i/web/status/969084791835381760,,,Rightside,YoureOnTheRightSide,Lebron,LebronJames,Milestone,LBJ,,,,,,,,
DefendTheLand,,,,Cleveland Cavaliers,496414720,"🙋技アリーアービング、フリースローも沈め38点目。

#DefendTheLand
.
@cavs https://t.co/vILmsVXAZY",NBA ⛹️‍♀️神プレイ動画,https://pbs.twimg.com/profile_images/945597236993515521/6rwMFUzo_normal.jpg,625,NBA_superPLAYs,バスケのスーパープレイを呟きます⛹️‍♀️NBA選手のプレイはもちろん、ストリートの3on3の動画なども集めてお届けします💗,Thu Sep 07 00:59:09 +0000 2017,-808013823,566,0,,,,,,,,,,,,,,,,,
