urls/0,hashtags/0,hashtags/1,mentions/0,mentions/1,mentions/2,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,hashtags/2,urls/1,urls/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,mentions/3,mentions/4,mentions/5,hashtags/8,hashtags/9,hashtags/10
,SunsAt50,TrueToAtlanta,NBA France,Devin Booker,Dennis Schröder,1393995777,"RT @NBAFRANCE: #SunsAt50 x #TrueToAtlanta 

@DevinBook x @DennisMike93
 
Qui prendra le contrôle de ce #NBASundays ? https://t.co/Nx85nvTvab",RW,https://pbs.twimg.com/profile_images/969009643740712961/EsIeppIg_normal.jpg,56,rudy_wal14,🤙🏽🤙🏽,Fri Feb 16 12:04:52 +0000 2018,49.241504,3.5590069,-1604857856,181,0,NBASundays,,,,,,,,,,,,,
http://dld.bz/d8Qqz,TrueToAtlanta,ATLHawks,,,,580313094,"#TrueToAtlanta #ATLHawks #Hawks New Atlanta Hawks Rumors. Sunday, March 4 2018 https://t.co/00khhvyJ4h",Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,Hawks,,,,,,,,,,,,,
,TrueToAtlanta,SunsAt50,ICallGame,,,1989599232,"RT @I_Call_Game: ⚠ [Programme de ce soir]
#TrueToAtlanta - #SunsAt50 
#DCFamily - #Pacers 
#WeTheNorth - #BuzzCity 
#MFFL - #DoItBig 
#Fear…",RipCity 🔥,https://pbs.twimg.com/profile_images/964834817484427265/8vUe_vOl_normal.jpg,106,Jeffffffffrey,"Winning is teaching ,loosing is learning. Dream big ! Fnatic4Ever. TrailBlazerForLife. RipCity in my veins.
#VII
#WhatHappenedToMonday",Thu Nov 24 19:50:12 +0000 2011,49.21626879999999,-0.3307391,420554194,755,0,DCFamily,,,Pacers,WeTheNorth,BuzzCity,MFFL,DoItBig,,,,,,
http://dld.bz/gEPXd,TrueToAtlanta,ATLHawks,,,,941010944,#TrueToAtlanta #ATLHawks #Hawks Game Thread: Atlanta Hawks vs. Phoenix Suns https://t.co/I4VnAEk6j8,Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,Hawks,,,,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks Türkiye,NBA Türkiye,,651661313,@AtlHawksTurkey @NBATurkiye biz de #TrueToAtlanta,Suns Türkiye 🇹🇷,https://pbs.twimg.com/profile_images/969371568781570050/3MyAq0L7_normal.jpg,259,PhoenixSuns_TR,Phoenix Suns'ın Türkiye'deki ilk ve tek hayran sayfasıdır.,Thu Mar 01 13:32:40 +0000 2018,33.92057,-111.926046,207085568,47,0,,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,Devin Booker,Dennis Schröder,,-1869099006,"#SunsAt50 x #TrueToAtlanta 

@DevinBook x @DennisMike93
 
Qui prendra le contrôle de ce #NBASundays ? https://t.co/Nx85nvTvab",NBA France,https://pbs.twimg.com/profile_images/883257533443473408/2wbOrJxH_normal.jpg,108562,NBAFRANCE,Compte officiel de la NBA en France #ThisIsWhyWePlay,Fri May 15 08:59:22 +0000 2015,,,-1039172557,1174,0,NBASundays,,,,,,,,,,,,,
,TrueToAtlanta,,NBA Türkiye,,,-1655189502,@NBATurkiye Tabiki #TrueToAtlanta,Atlanta Hawks Türkiye,https://pbs.twimg.com/profile_images/960466679556968454/hkdAL79J_normal.jpg,80,AtlHawksTurkey,"Türkiye'nin ilk olmasa bile en etkin Atlanta Hawks fan hesabı 🇹🇷
İletişim: atlantahawksturkiye@hotmail.com
#TrueToAtlanta",Mon Feb 05 10:40:28 +0000 2018,33.8876179,-84.289389,-1059672064,59,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970389713088491520,Hawks,nbalineups,,,,2119512064,#Hawks confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta PG- Schroder SG- Dorse… https://t.co/g6CQTQ3NGy,Daily NBA Fantasy,https://pbs.twimg.com/profile_images/972170372261937152/otnhA_9r_normal.jpg,13235,DailyNBAFantasy,#1 source for breaking NBA news.  Can't miss @NBA news when you need it most for an edge in Daily Fantasy Basketball. Powered by @lineups  @nbastartlineups,Mon Oct 24 20:03:51 +0000 2011,34.3373061,-118.1552891,397517970,1392,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
https://youtu.be/W6fd_tIFpZk,NBA,Gameday,,,,-36253696,"#NBA #Gameday 4/2 #Gametime in 30m
Lets make money like yday
#Freepicks #NBApicks https://t.co/Iy5yr1ClwX
#matchups… https://t.co/fhSreQPWTS",Nikos Chrisopoulos,https://pbs.twimg.com/profile_images/654745508741668867/lbqweSfJ_normal.jpg,103,nchrisop,"Verba volant, scripta manent.",Sat Apr 20 13:06:45 +0000 2013,37.9563535,23.7470993,1367002597,91,0.125,Gametime,https://twitter.com/i/web/status/970389363040374784,,Freepicks,NBApicks,matchups,,,,,,,,
,NBASundays,SUNSat50,BT Sport,,,-1122537467,"#NBASundays is almost here, who ya got tonight!?

🏀: #SUNSat50 x #TrueToAtlanta 
⏰: 20:30 
📺: @BTSport https://t.co/xGOKTNz6yk",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970388409347923974,,,,,,-245964794,John Collins is having one of the best rookie seasons in Atlanta Hawks history. Check out our deep dive on John the… https://t.co/SRnl0F2yoj,Soaring Down South,https://pbs.twimg.com/profile_images/959846624448131075/TJDyKyc-_normal.jpg,2224,SoaringDwnSouth,FanSided's home for Atlanta Hawks opinion and analysis. Part of the Time Inc. & Sports Illustrated family of websites Site experts: @drcguest & @onthemarksradio,Tue Sep 04 22:11:46 +0000 2012,,,803318365,1016,0.25,,,,,,,,,,,,,,
,TrueToAtlanta,SunsAt50,Atlanta Hawks,,,-1525198847,"Maç Günü 🏀
@ATLHawks 🆚️ Phoenix Suns 🔥
TSI 23:30 ⏰
Philips Arena 🏟
#TrueToAtlanta #SunsAt50 https://t.co/G5tB3yJt7R",Atlanta Hawks Türkiye,https://pbs.twimg.com/profile_images/960466679556968454/hkdAL79J_normal.jpg,80,AtlHawksTurkey,"Türkiye'nin ilk olmasa bile en etkin Atlanta Hawks fan hesabı 🇹🇷
İletişim: atlantahawksturkiye@hotmail.com
#TrueToAtlanta",Mon Feb 05 10:40:28 +0000 2018,33.8876179,-84.289389,-1059672064,59,0,,,,,,,,,,,,,,
https://www.instagram.com/p/Bf6eYgPlXgg/,TrueToAtlanta,SunsAt50,,,,-2091462656,Live at Philips Arena for Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment… https://t.co/zt0OrPFXTd,JR,https://pbs.twimg.com/profile_images/622537932495171584/ThI1ju7z_normal.jpg,20425,JRTheBossman,JR is a student of life who has a strong opinion on various subject matters pertaining to the world today who always calls it like he sees it.,Mon Sep 28 18:29:32 +0000 2009,,,78084198,14655,0,NBA,,,Sports,Entertainment,,,,,,,,,
,Hawks,nbalineups,NBA Starting Lineups,,,957861888,"RT @nbastartlineups: #Hawks ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta 

PG- Schroder
SG- Dors…",Lineups,https://pbs.twimg.com/profile_images/887708343531257856/3G8S8BVK_normal.jpg,4179,lineups,"Real-time sports lineup data for MLB, NFL, NBA. We provide machine learning models to predict every sports play before it happens. #sports #lineups #fantasy",Mon Feb 25 09:12:05 +0000 2013,33.6972409,-117.7752804,1217736157,11,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
https://twitter.com/i/web/status/970385042630500353,Hawks,nbalineups,,,,290971649,"#Hawks ✅ confirmed starting lineup tonight #nbalineups #nbastartinglineups #NBA #TrueToAtlanta 

PG- Schroder
SG- D… https://t.co/hwkr5jXUn7",NBA Starting Lineups,https://pbs.twimg.com/profile_images/903456934166052864/vyd3Q2gp_normal.jpg,744,nbastartlineups,Fast and Accurate NBA Starting Lineups. We provide Daily NBA Lineups for every team. #nbastartinglineups #nbadailylineups #nbalineups,Wed Jan 05 18:50:32 +0000 2011,34.3373061,-118.1552891,234468538,0,0.125,nbastartinglineups,,,NBA,TrueToAtlanta,,,,,,,,,
https://www.instagram.com/p/Bf6d0_sg30S/,TrueToAtlanta,SunsAt50,,,,462872576,Live at Philips Arena for Suns vs Hawks ... #TrueToAtlanta #SunsAt50 #NBA #Sports #Entertainment… https://t.co/FQdoX9Y42M,The Bossman Show,https://pbs.twimg.com/profile_images/1814793732/MST_1310-JR_s_Logo_W6-950_normal.gif,12095,BossmanShow,"The Bossman Show covers Sports, Entertainment, Games, Events, Life, Dating and Relationships on a Radio, Phone, Tablet or Computer near you, anytime, any place.",Fri Aug 05 16:53:49 +0000 2011,,,349151372,11109,0,NBA,,,Sports,Entertainment,,,,,,,,,
,TrueToAtlanta,,Dom de BALD DONT LIE©,,,-1525227519,"RT @dominiquetruth: Sans Bazemore, le meilleur defenseur des #TrueToAtlanta , Booker devrait continuer sa serie de gros gros matchs.
#SunsA…",Ball Is Life,https://pbs.twimg.com/profile_images/931871021623365632/m-fw3ONV_normal.jpg,331,Saiyen_Prono,Foot ⚽ mais surtout #NBA 🏀 !                                                     #DubNation #OM #ViscaBarca,Mon Oct 09 20:38:07 +0000 2017,,,-1235755008,67,0,,,,,,,,,,,,,,
,TrueToAtlanta,,Dom de BALD DONT LIE©,,,727179264,"RT @dominiquetruth: Sans Bazemore, le meilleur defenseur des #TrueToAtlanta , Booker devrait continuer sa serie de gros gros matchs.
#SunsA…",DocTst39,https://pbs.twimg.com/profile_images/903651682407591937/-dcqxrxA_normal.jpg,74,DocTst39,🇫🇷Alea Jacta Est,Fri Sep 01 15:25:12 +0000 2017,49.0778581,8.2335491,1402384384,28,0,,,,,,,,,,,,,,
,NBASundays,SunsAt50,NBA Türkiye,,,936857601,"RT @NBATurkiye: SUNS - HAWKS maçı bu gece! #NBASundays 

🕟 23:30 
📺 S Sport 

#SunsAt50 - #TrueToAtlanta https://t.co/rA4dUGe4DH",S Alperen Yılmaz,https://pbs.twimg.com/profile_images/895208944997732352/vSR_wvbw_normal.jpg,2066,pphoboss,"Bu şehri nasıl yapmışlar böyle üst üste? Ne gökyüzü koymuşlar, ne günaydın. Ne buldularsa getirmişler. CBÜ / MANİSA",Sat Jan 05 09:21:31 +0000 2013,39.414893,29.13153,1062582265,99,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970384043203334145,TrueToAtlanta,,,,,1591185409,"Sans Bazemore, le meilleur defenseur des #TrueToAtlanta , Booker devrait continuer sa serie de gros gros matchs.… https://t.co/CNt8B44d0U",Dom de BALD DONT LIE©,https://pbs.twimg.com/profile_images/951803705573216256/X4EC8htk_normal.jpg,8309,dominiquetruth,"La tendance matchs #NBA, #JDE/#TTFL sur https://t.co/AZ4DQXyGGL🎥Analyste depuis 2003. No VIP. Parrainage ici https://t.co/TLWOGDiyf4",Sun Jun 30 23:23:34 +0000 2013,,,1559127126,1195,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970383094871044096,Suns,,,,,-1848299520,May the basketball Gods take this sacrifice as an offering of the #Suns’ good will and faith that all things will b… https://t.co/l6qQOzRWu4,Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,0.625,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970382136799875072,NBA,Suns,,,,-2141761536,#NBA Road &amp; Home Full Game #Suns #SunsAt50 17-13 ATS 15-16 Overs/Unders #Hawks #TrueToAtlanta 18-15 ATS 16-16 Overs… https://t.co/bPbNm4WwCg,Analytic$ Trading™,https://pbs.twimg.com/profile_images/700337470123036672/Y8Bw1NaN_normal.png,4509,DonBestTrading,"Without doubt the most arrogant human of all time. Multiple Greyhound owner, Number cruncher extraordinaire. All my data is exclusive at https://t.co/pomIdL4QgQ",Tue Feb 11 21:50:35 +0000 2014,36.380623,-115.062072,-1955719430,486,0,SunsAt50,,,Hawks,TrueToAtlanta,,,,,,,,,
,NBA,SunsAt50,Picks and Parlay,,,-1453944831,RT @pickssports00: Duelo de sotaneros en la #NBA🏀 entre #SunsAt50 y #TrueToAtlanta y ya tenemos analizado el partido con el mejor #Picks de…,Picks and Parlay,https://pbs.twimg.com/profile_images/963435117854195713/94yKgNZt_normal.jpg,451,pickssports00,El Ingeniero del deporte. Pronósticos (picks) gratis de #NBA🏀 #NHL🏒 #MLB ⚾️#NFL🏈 #Futbol⚽️ y más para que juegues tu #parley. Análisis de cada jugada. #FollowUs,Fri Aug 26 23:38:17 +0000 2016,,,-2062065664,329,0,TrueToAtlanta,,,Picks,,,,,,,,,,
http://bit.ly/2Fe76u9,TrueToAtlanta,,Atlanta Hawks,,,1117184006,"RT @ATLHawks: Regular tickets for today's game are still available, and you can get yours here: https://t.co/5wVmzq2NsH

#TrueToAtlanta htt…",john casey watford,https://pbs.twimg.com/profile_images/877996829425758208/ZUPpv-nk_normal.jpg,657,johnwatford94,Follow my Instagram ➡Caseyman6894 Add me on Snapchat ➡️Johnwatford281 Add me on Kik ➡️John Watford Follow my Musical.ly ➡️Caseyman6894,Thu Dec 26 00:32:11 +0000 2013,,,-2050932522,973,0,,,,,,,,,,,,,,
http://on.nba.com/2FjQQes,TrueToAtlanta,,Atlanta Hawks,,,2127904769,"RT @ATLHawks: Tough loss last night. Thanks for sticking with us fam 💜 https://t.co/tOtCdCkTRQ

#TrueToAtlanta",john casey watford,https://pbs.twimg.com/profile_images/877996829425758208/ZUPpv-nk_normal.jpg,657,johnwatford94,Follow my Instagram ➡Caseyman6894 Add me on Snapchat ➡️Johnwatford281 Add me on Kik ➡️John Watford Follow my Musical.ly ➡️Caseyman6894,Thu Dec 26 00:32:11 +0000 2013,,,-2050932522,973,0,,,,,,,,,,,,,,
,WhoToRootFor,SunsAt50,,,,1687670790,"#WhoToRootFor 3/4

PHX @ ATL both. #SunsAt50 #TrueToAtlanta 
NYK @ SAC #SacramentoProud 
BKN @ LAC: Nets 

Mavs host the Pelicans at 6 PM CT",Mavs Draft,https://pbs.twimg.com/profile_images/930849722767732738/UKda_KDy_normal.jpg,531,MavsDraft,Credentialed NBA Draft expert. I focus mostly on the Dallas Mavericks,Mon May 01 19:51:22 +0000 2017,33.0237921,-96.4637379,102199297,202,0,TrueToAtlanta,,,SacramentoProud,,,,,,,,,,
,TrueToAtlanta,,Atlanta Hawks,,,-1625894912,On our way to the @ATLHawks game! #TrueToAtlanta https://t.co/unOJ8NbTTX,Andrew Delosky,https://pbs.twimg.com/profile_images/880916879832997888/eydgZUet_normal.jpg,16,DeloskyGA,"Cloud Architect @ Coca-Cola, 
Atlanta Falcons Season Ticket Holder since 2000.",Fri Nov 13 00:46:07 +0000 2015,33.8876179,-84.289389,-119720310,62,0,,,,,,,,,,,,,,
http://bitly.com/DBTrading,NBA,Suns,,,,1695940609,Todays #NBA Ref Assignments #Suns #SunsAt50 #Hawks #TrueToAtlanta 59-72 Overs/Unders  65-63 Favs/Dogs https://t.co/ma8Inx2VZ1,Analytic$ Trading™,https://pbs.twimg.com/profile_images/700337470123036672/Y8Bw1NaN_normal.png,4509,DonBestTrading,"Without doubt the most arrogant human of all time. Multiple Greyhound owner, Number cruncher extraordinaire. All my data is exclusive at https://t.co/pomIdL4QgQ",Tue Feb 11 21:50:35 +0000 2014,36.380623,-115.062072,-1955719430,486,0,SunsAt50,,,Hawks,TrueToAtlanta,,,,,,,,,
,NBASundays,SunsAt50,,,,1091891200,"SUNS - HAWKS maçı bu gece! #NBASundays 

🕟 23:30 
📺 S Sport 

#SunsAt50 - #TrueToAtlanta https://t.co/rA4dUGe4DH",NBA Türkiye,https://pbs.twimg.com/profile_images/883258477937926145/jm1rYCb0_normal.jpg,70298,NBATurkiye,@NBA'in resmi Türkiye hesabı.,Thu Jan 03 16:15:42 +0000 2013,42.3666999,44.8178449,1058167862,580,0,TrueToAtlanta,,,,,,,,,,,,,
http://dld.bz/gEPEw,TrueToAtlanta,ATLHawks,,,,-1470635996,#TrueToAtlanta #ATLHawks #Hawks Hawks Sign Antonius Cleveland to Second 10-Day Contract https://t.co/Rhq9SwTbjo https://t.co/NpX48QMaMv,Atlanta Hawks Fans,https://pbs.twimg.com/profile_images/921674160908115969/zC2QhCjD_normal.jpg,781,HawksChat,Atlanta Hawks Fan Page. NOT linked to Official Atlanta Hawks. #TrueToAtlanta #Hawks #AtlantaHawks #ATLHawks #HawksRising,Mon Mar 02 04:06:56 +0000 2015,,,-1240502848,444,0,Hawks,,,,,,,,,,,,,
,NBASundays,SUNSat50,NBA UK,BT Sport,,1611935744,"RT @NBAUK: We're live from the ATL in just over an hour! 🙌 #NBASundays

🏀: #SUNSat50 x #TrueToAtlanta 
⏰: 20:30 
📺: @BTSport https://t.co/u…",Zain,https://pbs.twimg.com/profile_images/936903855069003776/36DA9whe_normal.jpg,242,zxin_a,,Sat Nov 16 11:00:29 +0000 2013,,,-2111888364,230,0.375,TrueToAtlanta,,,,,,,,,,,,,
,SunsAt50,TrueToAtlanta,Phoenix Suns,Atlanta Hawks,,1603702784,The @Suns #SunsAt50 C Tyson Chandler (neck) will play Sunday vs. @ATLHawks #TrueToAtlanta #NBA,FM Injury Report,https://pbs.twimg.com/profile_images/913634377476780032/_fJ8vlH8_normal.jpg,374,ForwardMileIR,Up to date #MLB #NBA #NFL #NHL Injury Reports from @ForwardMile,Fri Sep 29 05:17:16 +0000 2017,71.5388001,-66.885417,160862209,14,0.125,NBA,,,,,,,,,,,,,
https://atlallday.com/2018/03/03/atlanta-hawks-potential-1-draft-pick-luka-doncic/,TrueToAtlanta,,,,,-1562947578,#TrueToAtlanta Atlanta Hawks Potential #1 Draft Pick: Luka https://t.co/dHLsyHpzyH,ATL All Day,https://pbs.twimg.com/profile_images/912446378990723072/s562V6uK_normal.jpg,1344,ATLBeatBlog,News and opinions about all Atlanta sports. A proud member of the @Fansided Network. Tweets by @thestrongsauce @kitjanderson,Sun May 05 02:35:53 +0000 2013,33.8876179,-84.289389,1403908070,1194,0,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970374592362561536,Suns,,,,,-321536000,"If you had any reservation of whether or not the #Suns would win this afternoon, this should seal the deal for you:… https://t.co/Cxfh6psMNG",Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,-0.5,,,,,,,,,,,,,,
,NBASundays,SUNSat50,BT Sport,,,-2129264639,"We're live from the ATL in just over an hour! 🙌 #NBASundays

🏀: #SUNSat50 x #TrueToAtlanta 
⏰: 20:30 
📺: @BTSport https://t.co/uAW4aNGghm",NBA UK,https://pbs.twimg.com/profile_images/883257055573921792/2zuBxsyi_normal.jpg,60478,NBAUK,The official UK Twitter feed of the NBA! #NBA,Fri Aug 31 13:26:33 +0000 2012,51.6723432,0.148271,793861356,880,0.375,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970373459921522688,,,,,,1108791296,"With Luke Babbitt's contract expiring at the end of the season, where do you think he will sign with in 2018? Some… https://t.co/H3oVSIrVdS",Luke Babbitt is the G.O.A.T.🐐🐐🐐,https://pbs.twimg.com/profile_images/970369572925820928/Dv6Wgl7W_normal.jpg,174,goatlukebabbitt,"Dunks, 3's and a winning spirit! The #1 account dedicated to appreciating the NBA's GOAT!STATS: 7.6 PPG 2.7 RPG 0.8 APG 0.1 BPG 0.2 SPG 47.0%3P 49.6%FG 66.7%FT",Wed Aug 16 18:39:42 +0000 2017,33.8876179,-84.289389,-1319710719,1000,-0.125,,,,,,,,,,,,,,
https://twitter.com/i/web/status/970370155208310785,Suns,Hawks,,,,-774569983,"In a Tanker’s Paradise game, the 19-45 #Suns visit the 19-44 #Hawks at 1:30pm. What will the outcome be between… https://t.co/WkgEpMn2b5",Valley of the Suns,https://pbs.twimg.com/profile_images/462312483340828672/9pIL3qco_normal.png,7350,ValleyoftheSuns,Official Phoenix Suns site of the @FanSided Network. The most original Suns content and analysis.,Mon Mar 02 23:02:01 +0000 2009,33.92057,-111.926046,22549403,889,0,,,,,,,,,,,,,,
,NBA,SunsAt50,FOX Sports: Hawks,Atlanta Hawks,,-334057465,"RT @HawksOnFSSE: GAME DAY | #NBA

🏀 #SunsAt50 vs. #TrueToAtlanta
⏰ 3 p.m. ET | @ATLHawks LIVE
📺 FOX Sports Southeast
📲 FOX Sports GO
🎙️ @Bo…",Jonathan Munoz,https://pbs.twimg.com/profile_images/953106383561424897/Rwwo8rqk_normal.jpg,68,JonathanHeat06,,Tue Mar 25 14:09:57 +0000 2014,,,-1883894266,598,0,TrueToAtlanta,,,,,,,,,,,,,
https://twitter.com/i/web/status/970367018296725504,,,,,,1934938112,"We are very much ""all in"" on Luka Doncic at Soaring Down South, and we think you (and the Hawks franchise) should b… https://t.co/xgg2sncunc",Soaring Down South,https://pbs.twimg.com/profile_images/959846624448131075/TJDyKyc-_normal.jpg,2224,SoaringDwnSouth,FanSided's home for Atlanta Hawks opinion and analysis. Part of the Time Inc. & Sports Illustrated family of websites Site experts: @drcguest & @onthemarksradio,Tue Sep 04 22:11:46 +0000 2012,,,803318365,1016,0.25,,,,,,,,,,,,,,
,TrueToAtlanta,,Erie Pepperoni Balls,Buffalo News Sports,,-1651068928,"RT @ErieBayHawks: Looking for a little Sunday reading before our game?

We’ve got you covered 😉

#TrueToAtlanta 

(via @TBNSports ) https:/…",Billy Hartman,https://pbs.twimg.com/profile_images/750178358823096320/64ZGBOl8_normal.jpg,697,billyhartman15,@nbagleague PR dude for the @eriebayhawks | @atlhawks affiliate | Formerly @cavs and @macsports PR dude | @scrippsjschool alumnus | Established in 1992,Sat Jul 30 01:33:28 +0000 2011,41.604436,-81.5327439,345082862,434,-0.375,,,,,,,,,,,,,,
,TrueToAtlanta,,Erie Pepperoni Balls,Buffalo News Sports,,-1072181247,"RT @ErieBayHawks: Looking for a little Sunday reading before our game?

We’ve got you covered 😉

#TrueToAtlanta 

(via @TBNSports ) https:/…",W. F. Pounder,https://pbs.twimg.com/profile_images/887799920433872896/RSYzLIxL_normal.jpg,35,WFPounder1,"World Famous Gasket salesman and Bud light connesieur.
Season ticket holder of the Buffalo Bisons, Buffalo Bandits, Daytona 500, and UNF Ospreys basketball.",Tue Jul 04 13:38:14 +0000 2017,42.9664549,-78.795157,-1428721662,87,-0.375,,,,,,,,,,,,,,
,TrueToAtlanta,,Erie BayHawks,Buffalo News Sports,,1784143872,"RT @ErieBayHawks: Looking for a little Sunday reading before our game?

We’ve got you covered 😉

#TrueToAtlanta 

(via @TBNSports ) https:/…",NHL Sabres News,https://pbs.twimg.com/profile_images/441409249915064320/jZzB-pbP_normal.png,1159,NHLSabresNews,1 stop for all Buffalo Sabres News. I retweet all other accounts with important Sabres news so u only need to follow 1. Please follow my content providers too.,Wed Mar 05 19:41:07 +0000 2014,,,-1920710114,110,-0.375,,,,,,,,,,,,,,
,TrueToAtlanta,,Erie Pepperoni Balls,Buffalo News Sports,,1473761281,"RT @ErieBayHawks: Looking for a little Sunday reading before our game?

We’ve got you covered 😉

#TrueToAtlanta 

(via @TBNSports ) https:/…",BuffaloNewsPrepTalk,https://pbs.twimg.com/profile_images/899336168742895616/YpwwhKYg_normal.jpg,7398,bufnewspreptalk,Prep Talk is the online destination for Western New York high school sports fans. Part of the @TBNSports team. Join the conversation with #preptalklive.,Fri Aug 28 22:12:58 +0000 2009,42.9664549,-78.795157,69709297,866,-0.375,,,,,,,,,,,,,,
