hashtags/0,id,text,user/nick,user/profile_img,user/followers,user/name,user/description,user/created_at,user/location/lat,user/location/long,user/id,user/friends,sentient,urls/0,mentions/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,mentions/1,mentions/2,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,mentions/3,mentions/4,mentions/5,mentions/6,mentions/7,mentions/8,mentions/9,urls/1
,-1797922816,RT @BatmanGothamUSA: @tharon_pleiades @hibbsforchange @KarenLeeSamson @TONYCLlFTON @vestonash @highlyurbane @WarriorforKids @Gruvedawg @Pau…,Holly,https://pbs.twimg.com/profile_images/885569054143946752/99U_xjZb_normal.jpg,2088,Hollyberry1964,,Wed Nov 02 20:10:07 +0000 2016,,,-678125568,1618,0,,Batman,,,,,,Tharon Pleiades,Broward Schools Corrupt,,,,,,,Karen Lee Samson,Tony C,VESTON ASH NEIT RUSKY SNORKELBOT,HIGHLYURBANE,T. D. Neliton,Brad Fitzgerald,,
Lakers,-86536187,Lets Get This W #Lakers #BeatDenver #LakeShow,TMONDECK,https://pbs.twimg.com/profile_images/738981808776192001/mB6y10O2_normal.jpg,227,TMondeck,CEO of #BloodBrothersMusic,Fri Apr 13 23:51:35 +0000 2012,37.426311,-79.04560289999999,553180095,307,0,,,BeatDenver,LakeShow,,,,,,,,,,,,,,,,,,,
Warriors,-535306238,"Shit, just realized this win helps the #Warriors",Fabio Lucarini,https://pbs.twimg.com/profile_images/856957724546019330/OsmK-LW1_normal.jpg,355,Fatty_Fadeaway,"TSN Associate Producer - Of the less important things in life, sports is the most important (Basketball & Football x2)",Fri Aug 24 23:33:57 +0000 2012,,,779142830,548,0.375,,,,,,,,,,,,,,,,,,,,,,,
Lakers,-1902718975,For some weird reason Tyler Ennis is hitting threes today #Lakers,AJ,https://pbs.twimg.com/profile_images/946929692464074752/tDqIKxpR_normal.jpg,352,AyeeeJayyy__,I’ve been on a different type of time... #BSU20,Sat Jun 04 04:26:29 +0000 2011,,,310668799,259,-0.5,,,,,,,,,,,,,,,,,,,,,,,
,630689793,My beloved @Lakers know how to chip away at games! I'm always confident that can bring it back to a good game this… https://t.co/PGPmpXzTp6,Prince Zamunda,https://pbs.twimg.com/profile_images/942896740407107585/L8wRcSw0_normal.jpg,709,Prince_Zamunda1,"#DontFollowMeImLostToo #TheBestThatEverTweetedAndGotAwayWithIt 
 Presenting on #TheDropUk online basketball show sponsored by @SpaldingUK CHECK US OUT #IG: Same",Wed Mar 18 12:42:46 +0000 2009,,,25065412,695,1,https://twitter.com/i/web/status/972304382250422273,Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,
Spurs,-1118552064,"RT @MontePooleNBCS: David West is out vs #Spurs tonight, per #Warriors coach Steve Kerr. Also: JaVale McGee will make his seventh straight…",chef curry ☝🏻✨,https://pbs.twimg.com/profile_images/969572811625779200/8cwso2vq_normal.jpg,193,chotttiiieee,kathryn & daniel ford 💙 ; steph curry 💦 ; stranger things - noah & finn ; riverdale - bughead ; cole s. 💖,Sat Sep 26 06:18:41 +0000 2015,,,-605239383,83,0,,Monte Poole,Warriors,,,,,,,,,,,,,,,,,,,,
Warriors,731226113,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Austin Ball,https://pbs.twimg.com/profile_images/940089649212530689/kjBDvCXh_normal.jpg,54,Ball34Austin,,Tue Jan 24 04:53:13 +0000 2012,,,472646756,311,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
Warriors,1519702016,"RT @MontePooleNBCS: Jordan Bell’s ankle sprain will cause him to miss at least 1 week, per #Warriors coach Steve Kerr. Will be re-evaluated…",chef curry ☝🏻✨,https://pbs.twimg.com/profile_images/969572811625779200/8cwso2vq_normal.jpg,193,chotttiiieee,kathryn & daniel ford 💙 ; steph curry 💦 ; stranger things - noah & finn ; riverdale - bughead ; cole s. 💖,Sat Sep 26 06:18:41 +0000 2015,,,-605239383,83,-0.875,,Monte Poole,,,,,,,,,,,,,,,,,,,,,
lakers,563515392,Ennis I Kiss your eyes #lakers #LakeShow,Kaschmir,https://pbs.twimg.com/profile_images/925027383228366849/crEn7RmT_normal.jpg,9,ufffkaschmir,🐛,Tue Sep 26 04:25:25 +0000 2017,40.556073,-80.140835,1213714432,41,0.25,,,LakeShow,,,,,,,,,,,,,,,,,,,,
Lakers,-711553024,Ennis actually doing some positive things tonight. #Lakers https://t.co/Pm0Z0llsKj,Agnostic,https://pbs.twimg.com/profile_images/861041918553325569/8AyUo77q_normal.jpg,1167,shaqnosis1,"Lakers, Orioles, and Redskins.",Sat Apr 02 03:58:24 +0000 2011,,,275849192,1023,0.25,,,,,,,,,,,,,,,,,,,,,,,
Blazers,-1600847870,"#Blazers fans, don’t get too down if your team loses tonight against a short-handed #Warriors squad. And if they wi… https://t.co/yH6od0BKsj",Jared Cowley,https://pbs.twimg.com/profile_images/947263618264981504/VsHEf-vO_normal.jpg,252,jaredcowley,I write about the #Blazers and other topics for @KGWNews and @KGWSports. I’m also a proud father of 5 awesome kids.,Thu Jul 09 06:05:26 +0000 2009,45.654424,-122.4718489,55159684,144,-0.125,https://twitter.com/i/web/status/972304264054767618,,Warriors,,,,,,,,,,,,,,,,,,,,
,613912576,RT @BatmanGothamUSA: @tharon_pleiades @hibbsforchange @KarenLeeSamson @TONYCLlFTON @vestonash @highlyurbane @WarriorforKids @Gruvedawg @Pau…,Batman,https://pbs.twimg.com/profile_images/831116049613471744/9olXpvfq_normal.jpg,1577,BatmanGothamUSA,"🦇Since all #PDA supporting our ❤️ @POTUS 🇺🇸 @realDonaldTrump has ostracized my public persona, I'm doomed to fight under the cover of a secret identity💥👊🏿",Mon Feb 13 09:52:53 +0000 2017,,,-799641600,117,0,,Batman,,,,,,Tharon Pleiades,Broward Schools Corrupt,,,,,,,Karen Lee Samson,Tony C,VESTON ASH NEIT RUSKY SNORKELBOT,HIGHLYURBANE,T. D. Neliton,Brad Fitzgerald,,
Warriors,1725247489,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",G. Belamide,https://pbs.twimg.com/profile_images/915717647244734464/sCqBWt5K_normal.jpg,34,Cyclingfoo,,Wed Jul 21 15:33:43 +0000 2010,,,169110701,138,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
,-682143743,"RT @camisa_23: Queda assustadora do Jaylen Brown em Minnesota. Ficou imóvel durante alguns segundos. Por maior que tenha sido o susto, Brow…",Ian Melo,https://pbs.twimg.com/profile_images/968675902644215809/3yH1z8pV_normal.jpg,404,SwishCoke,"Brigar até o fim, nunca desistir ...",Sat Aug 13 00:47:04 +0000 2016,-22.1251354,-41.6858875,1624727552,313,0,,Camisa 23,,,,,,,,,,,,,,,,,,,,,
Warriors,1133854721,Houston Rockets lost....time to go get it Warriors! #Warriors #DubsAllDay,G. Belamide,https://pbs.twimg.com/profile_images/915717647244734464/sCqBWt5K_normal.jpg,34,Cyclingfoo,,Wed Jul 21 15:33:43 +0000 2010,,,169110701,138,0,,,DubsAllDay,,,,,,,,,,,,,,,,,,,,
lakers,-879439872,"Tyler Muh f'n Ennis! #lakers  Nice run, back in the game",BouncyZo,https://pbs.twimg.com/profile_images/968857282065793025/pXIjgPjD_normal.jpg,407,art556,"Zo w/ a pep to his step is the GOAT. Lakers, Doyers, Packers & MMA.",Wed Jul 01 10:32:42 +0000 2009,34.3373061,-118.1552891,52688767,361,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,-2032861184,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Chris Bruce,https://pbs.twimg.com/profile_images/3416336753/bc815116f9c60e2263cab39668d5f169_normal.jpeg,158,chrisbruce99,"Marketer by day, Hockey/bball/baseball fan and board game enthusiast by night. Tech nerd, golf shanker, Real R&B listener.",Wed Nov 17 19:24:02 +0000 2010,,,216802734,513,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
Warriors,-1760112640,RT @BenDuBose: It’s so incredibly disingenuous to say the #Warriors take the lead in the West with a win tonight. What matters is the loss…,Bobby Schragel,https://pbs.twimg.com/profile_images/519494433016774656/FOyWWKQN_normal.jpeg,67,bschragel,"Music junkie, sports enthusiast, tattoo collector.",Mon May 11 00:24:21 +0000 2009,30.1107319,-95.014496,39144322,240,-0.375,,Ben DuBose,,,,,,,,,,,,,,,,,,,,,
,2060881920,@tharon_pleiades @hibbsforchange @KarenLeeSamson @TONYCLlFTON @vestonash @highlyurbane @WarriorforKids @Gruvedawg… https://t.co/hcGhDvM8mD,Batman,https://pbs.twimg.com/profile_images/831116049613471744/9olXpvfq_normal.jpg,1577,BatmanGothamUSA,"🦇Since all #PDA supporting our ❤️ @POTUS 🇺🇸 @realDonaldTrump has ostracized my public persona, I'm doomed to fight under the cover of a secret identity💥👊🏿",Mon Feb 13 09:52:53 +0000 2017,,,-799641600,117,0,https://twitter.com/i/web/status/972304057263099904,Tharon Pleiades,,,,,,Broward Schools Corrupt,Karen Lee Samson,,,,,,,Tony C,VESTON ASH NEIT RUSKY SNORKELBOT,HIGHLYURBANE,T. D. Neliton,Brad Fitzgerald,,,
Celtics,-820641791,"RT @NBA: Kyrie Irving (23p, 8a, 7r) helped the @celtics clinch a playoff berth with a win in Minnesota! #Celtics https://t.co/hltkH141xs",6,https://pbs.twimg.com/profile_images/955882795116695552/JYUh8-E0_normal.jpg,152,doubledamnn,"snap: sousouduf/
CAVS🏀/Océane",Thu May 01 22:15:10 +0000 2014,50.177532,3.67078,-1772914991,55,0.125,,NBA,,,,,,Boston Celtics,,,,,,,,,,,,,,,
Warriors,1717014528,RT @JDJohnDickinson: Raptors hold on to beat Rockets 108-105 &amp; end their 17 game winning streak. #Warriors &amp; Houston tied atop Western Conf…,♠️7,https://pbs.twimg.com/profile_images/966145566748086272/ReI-cnqp_normal.jpg,653,Polo_24x,"6'4 ✨ Gods Child 😇, I JUST WANT TO BE GREAT BY ANY MEANS ‼️ CHICAGO ****. #LackOfWorries 🎈",Mon Jul 27 12:32:21 +0000 2015,,,-997369562,439,1.125,,John Dickinson,,,,,,,,,,,,,,,,,,,,,
Warriors,-1454034943,"RT @DamonBruce: Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",The Ultimate Warrior,https://pbs.twimg.com/profile_images/765830045977817088/ikOlTtjS_normal.jpg,228,EastBayWarrior,Bleeding the Blue & Gold of #DubNation since the 80's. The team might go across the Bay but they'll ALWAYS be the East Bay to me. #GoWarriors,Wed Aug 17 08:27:59 +0000 2016,,,789843968,220,0,,Damon Bruce,,,,,,,,,,,,,,,,,,,,,
Warriors,626327552,"Hey, Toronto ... #Warriors https://t.co/JxLydpRllD",Damon Bruce,https://pbs.twimg.com/profile_images/443491761151692800/2B2BvGgD_normal.jpeg,38147,DamonBruce,"Host (3-7pm) @957thegame, @warriors pregame host. Sr. member of @theguardsmen. Snapchat: TheDamonBruce. Chicago born, NY raised, but SF is my home. Go Hoosiers!",Wed Aug 05 17:16:19 +0000 2009,37.9298239,-122.28178,63192345,1656,0,,,,,,,,,,,,,,,,,,,,,,,
Warriors,97947649,It’s so incredibly disingenuous to say the #Warriors take the lead in the West with a win tonight. What matters is… https://t.co/FXR5yVXq71,Ben DuBose,https://pbs.twimg.com/profile_images/854851579404484608/zGdNdddK_normal.jpg,7197,BenDuBose,"Digital journalist who enjoys following Houston and #Mizzou sports. Media outlets include @NACEtweet, @MLB, @SportsTalk790 and @LockedOnRockets.",Fri Apr 10 14:16:50 +0000 2009,30.1107319,-95.014496,30223403,766,-0.375,https://twitter.com/i/web/status/972303922156179457,,,,,,,,,,,,,,,,,,,,,,
Warriors,2136223746,"RT @957thegame: #Warriors will start Quinn Cook for Steph tonight per Steve Kerr.

....if you can't have your chef, you might as well have…",brandon byrne,https://pbs.twimg.com/profile_images/960375554095513600/DFQ-ACpk_normal.jpg,26,brandonbyrne18,las positas college,Mon Jan 22 22:29:03 +0000 2018,,,475328512,81,-0.5,,95.7 The Game,,,,,,,,,,,,,,,,,,,,,
Rockets,-74018815,Good news for the #Rockets is #Warriors are in Portland tonight without Steph and a host of other players.,FRS Hoopz,https://pbs.twimg.com/profile_images/812440482127093761/YIXjsOIv_normal.jpg,5221,FRSHoopz,"Your source for NBA news, analysis and columns. If you love basketball, FanRag Sports has something for you!",Mon Oct 13 19:17:24 +0000 2014,,,-1466843712,702,-0.625,,,Warriors,,,,,,,,,,,,,,,,,,,,
,-803930112,RT @JeanieBuss: Thank you @BarbarbosTapan for sharing our discussion. Love to all #Lakers fans in Turkey 🇹🇷 https://t.co/gUe2Y4E7zM,sherwin quimbo,https://pbs.twimg.com/profile_images/540816327934365697/9EZRoZMu_normal.jpeg,195,shertisoy,~UIOGD~,Fri Sep 25 16:52:40 +0000 2009,21.2412572,127.6444784,77256669,1706,-0.375,,Jeanie Buss,,,,,,,,,,,,,,,,,,,,,
warriors,-245899264,#warriors #blazers Finally getting to realize soccerleg3nd Christmas gift! @ Moda Center https://t.co/0qO52319CG,Melina Palmer,https://pbs.twimg.com/profile_images/730104276853268482/_o5kqNuV_normal.jpg,480,brandsthatsoar,Marketing and brand strategy consultant studying behavioral economics. Credit union advocate. #glutenfree #celiac,Wed Apr 23 16:20:06 +0000 2008,47.028794,-122.875771,14496310,179,0,https://www.instagram.com/p/BgIGbRej5Oj/,,blazers,,,,,,,,,,,,,,,,,,,,
Rockets,-15405056,"RT @NBCSHappyHour: #Rockets win again, but are the #Warriors impressed? Will Mark Melancon be ready for #OpeningDay? How badly do the #49er…",chef curry ☝🏻✨,https://pbs.twimg.com/profile_images/969572811625779200/8cwso2vq_normal.jpg,193,chotttiiieee,kathryn & daniel ford 💙 ; steph curry 💦 ; stranger things - noah & finn ; riverdale - bughead ; cole s. 💖,Sat Sep 26 06:18:41 +0000 2015,,,-605239383,83,0.125,,The Happy Hour,Warriors,OpeningDay,,,,,,,,,,,,,,,,,,,
celtics,-594112512,RT @isjanosnba: I am take two day think on this . Is not right how @chicagobulls try to do a loose on nba #celtics . I am alway do my best…,Smitty,https://pbs.twimg.com/profile_images/906901172098928640/S7DaLu83_normal.jpg,761,BrickSmitHouse,"Masshole Stoolie Dead Head ""Bound to cover just a little more ground""-Jerry Garcia. RIP Joey Briere #5. #PatsNation #TB12 XXXVI XXXVIII XXXIX XLIX LI 🏆🏆🏆🏆🏆",Tue May 10 11:45:18 +0000 2011,42.40081989999999,-70.749455,296216246,1260,-0.625,,Janos,,,,,,Chicago Bulls,,,,,,,,,,,,,,,
Warriors,1930805248,"RT @ClutchPointsApp: JaVale McGee on what changed since becoming starter. #Warriors

https://t.co/TZZe0vhPoq",🌺missy🌴🐙🐚,https://pbs.twimg.com/profile_images/959550536851775488/LEWno8jl_normal.jpg,385,beingmissy,"💗 politics, dogs, 🎃halloween👻 and basketball🏀",Mon Apr 15 05:31:49 +0000 2013,,,1353555235,213,0.5,https://clutchpoints.com/warriors-news-javale-mcgee-explains-what-has-changed-since-becoming-starter/,ClutchPoints,,,,,,,,,,,,,,,,,,,,,
Warriors,664141825,Raptors hold on to beat Rockets 108-105 &amp; end their 17 game winning streak. #Warriors &amp; Houston tied atop Western Conference at 51-14,John Dickinson,https://pbs.twimg.com/profile_images/740196748296126464/UiqVK4in_normal.jpg,8270,JDJohnDickinson,"Radio Reporter, On-Air/Digital Contributor, Host at @957thegame. Covering Warriors, Giants, 49ers, Raiders A’s, Sharks. ""NBA This Week"" Sat 9a-12p",Tue Jul 06 07:55:57 +0000 2010,37.9298239,-122.28178,163382241,506,1.125,,,,,,,,,,,,,,,,,,,,,,,
NBA,-472395773,"@alanaambrosio E @_FNARDINI Vão Invadir A Madrugada Da #NBA Com #Warriors x #Portland A Meia-noite
(Alana Ambrosio… https://t.co/3Iogaintrg",Gabriel Santos,https://pbs.twimg.com/profile_images/970384933939220481/ra0F-qFd_normal.jpg,285,benteninson35,,Tue May 13 20:01:34 +0000 2014,,,-1749289703,5000,0,https://twitter.com/i/web/status/972303736902242307,Alana Ambrosio,Warriors,Portland,,,,FERNANDO,,,,,,,,,,,,,,,
Warriors,-1152061439,"@kiddle let's see hoe the #Warriors do tonight, going back and between thst game and some college tournaments",aimee,https://pbs.twimg.com/profile_images/671806357050253312/q6DJCfHY_normal.jpg,365,caliaims,"#Dominion fan forever, writer, bird owner, otter enthusiast and proud left hander",Sat Oct 08 21:02:40 +0000 2011,34.1633239,-119.0437802,387320355,224,-0.25,,kiddle,,,,,,,,,,,,,,,,,,,,,
Lakers,-1961517056,The #Lakers are in the penalty with 8:23 left in the 2nd quarter and the the #Nuggets starters are not even back ye… https://t.co/H1HYXGfApx,T.J. McBride,https://pbs.twimg.com/profile_images/924355009176883200/tb710Afb_normal.jpg,3458,TJMcBrideNBA,#Nuggets editor & lead beat writer for @MileHighSports | Host of @Nuggets_Daily podcast | Never stick to sports | tmcbride3793 @ gmail . com | Tweets are my own,Sat Feb 18 22:03:53 +0000 2012,39.91424689999999,-104.6002959,496373684,1194,-0.375,https://twitter.com/i/web/status/972303567909396480,,Nuggets,,,,,,,,,,,,,,,,,,,,
WeLoveLA,-552222720,"#WeLoveLA RT ""#Lakers  Julius goes coast-to-coast for the basket and the foul #LakeShow (📺: SpectrumSN, spectdeport… https://t.co/RMbIuzOeFv",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0,https://twitter.com/i/web/status/972303547843854336,,Lakers,LakeShow,,,,,,,,,,,,,,,,,,,
WeLoveLA,-2070659071,"#WeLoveLA RT ""#Lakers  Give him a clear path and you're gonna see this face a lot 😤 https://t.co/NnzTNP13xa""… https://t.co/eCGQbV2iOY",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0.375,https://twitter.com/i/web/status/972303537735483393,,Lakers,,,,,,,,,,,,,,,,,,,,
WeLoveLA,-2108407808,"#WeLoveLA RT ""#Lakers  RANDLE 💪➕1️⃣"" #SportsRoadhouse",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0,,,Lakers,SportsRoadhouse,,,,,,,,,,,,,,,,,,,
WeLoveLA,-623587328,"#WeLoveLA RT ""#Lakers  Tyler goes behind his back to T-Wear for the slam #LakeShow (📺: SpectrumSN, spectdeportes)… https://t.co/uYErHNaSKu",LosAngelesSRH,https://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg,1154,LosAngelesSRH,"Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise",Fri Aug 10 08:48:56 +0000 2012,34.3373061,-118.1552891,748959852,114,0.125,https://twitter.com/i/web/status/972303526297653248,,Lakers,LakeShow,,,,,,,,,,,,,,,,,,,
Lakers,-673857536,Zubac struggles against athletic big men continues. Not nearly explosive  enough. #Lakers #Nuggets,Mark Busnelli Jr,https://pbs.twimg.com/profile_images/871544785009467393/2lR8lht1_normal.jpg,211,Dynam8GoesB00M,"I'm a Craft, ExpresionEngine, and WordPress developer. I also love everything #frontend related.  Co-founder of HybridInteractive.io // @HybridInt",Wed Oct 19 23:50:52 +0000 2011,39.91424689999999,-104.6002959,394370973,105,0.375,,,Nuggets,,,,,,,,,,,,,,,,,,,,
Celtics,811061248,"RT @NBA: Kyrie Irving (23p, 8a, 7r) helped the @celtics clinch a playoff berth with a win in Minnesota! #Celtics https://t.co/hltkH141xs",Evan Brown ⛹🏽‍♂️,https://pbs.twimg.com/profile_images/970470382879891456/DGLSlPqV_normal.jpg,1281,0nly1eb_,| 2018 6’4 SG | Philippians 4:13 | LLJ | LLAB | LLGG | 305 ✈️ 404 | Trust The Process |,Wed Jan 22 18:00:49 +0000 2014,12.9668054,79.9438928,-1997209944,748,0.125,,NBA,,,,,,Boston Celtics,,,,,,,,,,,,,,,
rockets,1473736704,This #rockets vs #raptors game thooo 👀👀👀 of course as a #celtics fan I want the raptors to lose but at the same tim… https://t.co/ulKNw6CN3r,Bri Marie D,https://pbs.twimg.com/profile_images/833694543790870530/9Ak7IlK1_normal.jpg,490,Brimaried,࿎ ɾ㏂ ࿎ • 🏀☘️,Mon Apr 01 03:28:13 +0000 2013,42.40081989999999,-70.749455,1319561166,703,-0.75,https://twitter.com/i/web/status/972303219157331968,,raptors,celtics,,,,,,,,,,,,,,,,,,,
Minnesota,1402322945,"RT @DonnieWahlberg: Didn’t think I could respect #Minnesota fans more than I did after Super bowl weekend, but after the class they showed…",sam,https://pbs.twimg.com/profile_images/904314051630579712/QCjthpWj_normal.jpg,1020,AzzSam,"fan of the celtics,patriots,red sox and mighty parramatta eels",Sun Dec 16 06:11:49 +0000 2012,-33.5781409,151.3430209,1014586038,1081,0.25,,Donnie Wahlberg,,,,,,,,,,,,,,,,,,,,,
Celtics,-640233472,"RT @NBA: Kyrie Irving (23p, 8a, 7r) helped the @celtics clinch a playoff berth with a win in Minnesota! #Celtics https://t.co/hltkH141xs",SuperBowl 51 Champs!,https://pbs.twimg.com/profile_images/909440185426948096/MgfoL-dS_normal.jpg,1334,DeShaan_25,📸Est:Boston1995†🇯🇲 Nawf🤟🏽 Patriots: Celtics:☘️https://t.co/bszX0zj6Up,Sat Oct 08 15:03:14 +0000 2011,,,387144717,926,0.125,,NBA,,,,,,Boston Celtics,,,,,,,,,,,,,,,
Celtics,1561767937,"RT @NBA: MARCUS SMART TIMES IT UP! 😤😤😤

#Celtics https://t.co/D4cXOvimTI",DiegoArmando,https://pbs.twimg.com/profile_images/967306323481292803/uMuLzWTt_normal.jpg,574,Diegology96,Biotechnology🔬- Don't get lost in the smile you might miss the best part - En busca del conocimiento - Narcisista y adicto al refresco @__nattd👫,Sat Dec 22 00:00:50 +0000 2012,31.8174165,-97.1359377,1027395138,280,0,,NBA,,,,,,,,,,,,,,,,,,,,,
Lakers,-304750592,"Seriously, the #Lakers success of late can largely be attributed to Julius Randle. Sure, Lonzo is back and IT is st… https://t.co/cMdh82hhlX",Dan Lovi,https://pbs.twimg.com/profile_images/2404672430/8p2ix8pd5bdhx023cjb1_normal.jpeg,492,LoviSports,"Restaurateur | Writer | Formerly content @SacramentoKings | @HofstraU | @USCAnnenberg | I don't like 🧀| No, I'm not @SethRogen | Married my ❤️@SandraBLovi",Sun Sep 26 00:55:41 +0000 2010,34.3373061,-118.1552891,195175830,686,0.375,https://twitter.com/i/web/status/972303036990218240,,,,,,,,,,,,,,,,,,,,,,
